supplier_id,supplier_name,event_date,expected_delivery,actual_delivery,delay_days,quantity_delivered,material_category
SUP0008,"Ashley, Nielsen and Sellers",2024-11-30,2024-10-30,2024-11-30,0,92,Sewing
SUP0008,"Ashley, Nielsen and Sellers",2025-11-15,2025-10-03,2025-11-15,0,96,Sewing
SUP0008,"Ashley, Nielsen and Sellers",2025-07-23,2025-06-03,2025-08-10,18,80,Sewing
SUP0008,"Ashley, Nielsen and Sellers",2025-03-09,2025-01-13,2025-03-09,0,95,Sewing
SUP0008,"Ashley, Nielsen and Sellers",2024-11-24,2024-10-14,2024-12-11,17,90,Sewing
SUP0008,"Ashley, Nielsen and Sellers",2025-03-03,2025-01-24,2025-03-03,0,90,Sewing
SUP0009,"Alvarez, Pierce and Baker",2025-08-23,2025-07-24,2025-09-17,25,88,Cutting
SUP0009,"Alvarez, Pierce and Baker",2026-02-04,2025-12-11,2026-02-21,17,91,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-08-09,2025-07-05,2025-08-09,0,87,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-07-06,2025-05-20,2025-08-05,30,81,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-08-23,2025-07-06,2025-09-18,26,92,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-04-06,2025-02-06,2025-05-04,28,85,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-10-06,2025-08-30,2025-10-06,0,91,Cutting
SUP0009,"Alvarez, Pierce and Baker",2026-03-07,2026-01-14,2026-03-07,0,98,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-11-10,2025-09-23,2025-12-07,27,95,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-05-23,2025-04-18,2025-05-23,0,82,Cutting
SUP0009,"Alvarez, Pierce and Baker",2026-02-06,2025-12-31,2026-02-06,0,80,Cutting
SUP0009,"Alvarez, Pierce and Baker",2024-10-12,2024-08-28,2024-10-12,0,99,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-09-10,2025-07-17,2025-09-10,0,85,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-05-08,2025-04-07,2025-05-08,0,98,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-11-10,2025-09-17,2025-11-10,0,96,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-03-27,2025-01-26,2025-03-27,0,92,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-12-22,2025-11-12,2025-12-22,0,84,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-10-25,2025-09-02,2025-11-20,26,100,Cutting
SUP0009,"Alvarez, Pierce and Baker",2024-11-22,2024-10-03,2024-11-22,0,97,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-04-04,2025-02-26,2025-04-04,0,85,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-03-13,2025-02-02,2025-03-13,0,89,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-11-25,2025-10-21,2025-11-25,0,98,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-02-28,2025-01-02,2025-03-19,19,81,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-09-30,2025-08-12,2025-09-30,0,99,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-08-21,2025-07-02,2025-08-21,0,95,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-11-11,2025-10-02,2025-11-11,0,87,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-04-14,2025-03-05,2025-04-14,0,82,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-04-26,2025-03-13,2025-04-26,0,86,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-07-23,2025-06-01,2025-07-23,0,88,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-12-15,2025-10-23,2025-12-15,0,92,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-01-11,2024-11-19,2025-01-11,0,85,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-02-05,2024-12-22,2025-02-17,12,97,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-03-16,2025-02-11,2025-04-11,26,98,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-08-17,2025-07-13,2025-08-17,0,81,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-06-07,2025-05-08,2025-06-07,0,83,Cutting
SUP0009,"Alvarez, Pierce and Baker",2026-01-19,2025-12-10,2026-01-19,0,92,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-10-22,2025-08-30,2025-10-22,0,82,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-04-23,2025-03-05,2025-05-22,29,95,Cutting
SUP0009,"Alvarez, Pierce and Baker",2026-03-04,2026-01-20,2026-03-10,6,99,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-01-15,2024-12-11,2025-01-15,0,90,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-09-06,2025-08-01,2025-09-06,0,97,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-07-07,2025-05-17,2025-07-07,0,87,Cutting
SUP0009,"Alvarez, Pierce and Baker",2025-12-27,2025-11-26,2025-12-27,0,97,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-10-29,2025-09-28,2025-10-29,0,93,Cutting
SUP0010,"Spencer, Chapman and Smith",2026-01-05,2025-11-27,2026-01-26,21,99,Cutting
SUP0010,"Spencer, Chapman and Smith",2024-11-29,2024-10-24,2024-11-29,0,86,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-10-12,2025-08-23,2025-10-12,0,82,Cutting
SUP0010,"Spencer, Chapman and Smith",2024-12-06,2024-10-10,2024-12-06,0,92,Cutting
SUP0010,"Spencer, Chapman and Smith",2024-12-08,2024-10-24,2024-12-17,9,82,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-03-04,2025-01-28,2025-03-04,0,92,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-03-22,2025-02-15,2025-03-22,0,88,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-01-09,2024-11-26,2025-01-09,0,88,Cutting
SUP0010,"Spencer, Chapman and Smith",2026-01-31,2025-12-28,2026-02-22,22,83,Cutting
SUP0010,"Spencer, Chapman and Smith",2026-01-07,2025-11-17,2026-01-07,0,97,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-02-05,2024-12-13,2025-02-05,0,97,Cutting
SUP0010,"Spencer, Chapman and Smith",2026-02-01,2025-12-07,2026-02-01,0,96,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-01-31,2024-12-02,2025-01-31,0,95,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-08-06,2025-06-22,2025-08-06,0,92,Cutting
SUP0010,"Spencer, Chapman and Smith",2026-02-28,2026-01-13,2026-02-28,0,96,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-11-05,2025-10-03,2025-11-20,15,85,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-10-15,2025-09-09,2025-10-20,5,81,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-01-26,2024-12-25,2025-02-09,14,86,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-11-04,2025-09-09,2025-11-04,0,90,Cutting
SUP0010,"Spencer, Chapman and Smith",2026-01-26,2025-12-25,2026-01-26,0,92,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-05-06,2025-03-10,2025-05-06,0,94,Cutting
SUP0010,"Spencer, Chapman and Smith",2026-03-23,2026-01-27,2026-03-23,0,98,Cutting
SUP0010,"Spencer, Chapman and Smith",2024-10-16,2024-08-22,2024-10-16,0,93,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-11-02,2025-09-29,2025-11-02,0,98,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-12-23,2025-10-25,2025-12-23,0,83,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-06-16,2025-04-20,2025-06-16,0,91,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-02-08,2025-01-01,2025-02-08,0,95,Cutting
SUP0010,"Spencer, Chapman and Smith",2024-12-06,2024-11-05,2024-12-06,0,92,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-11-08,2025-09-20,2025-11-08,0,92,Cutting
SUP0010,"Spencer, Chapman and Smith",2026-02-24,2026-01-13,2026-03-07,11,87,Cutting
SUP0010,"Spencer, Chapman and Smith",2026-02-13,2025-12-22,2026-02-13,0,88,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-03-19,2025-02-17,2025-03-19,0,89,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-05-21,2025-04-13,2025-06-18,28,83,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-08-14,2025-07-11,2025-08-14,0,94,Cutting
SUP0010,"Spencer, Chapman and Smith",2025-05-11,2025-04-03,2025-05-11,0,99,Cutting
SUP0011,Aguirre-Lee,2026-01-03,2025-11-28,2026-01-03,0,93,Raw Materials
SUP0011,Aguirre-Lee,2024-11-24,2024-10-01,2024-11-24,0,91,Raw Materials
SUP0011,Aguirre-Lee,2026-02-06,2025-12-22,2026-02-09,3,89,Raw Materials
SUP0011,Aguirre-Lee,2024-11-02,2024-09-21,2024-11-02,0,96,Raw Materials
SUP0011,Aguirre-Lee,2026-03-06,2026-01-30,2026-03-06,0,86,Raw Materials
SUP0011,Aguirre-Lee,2026-02-04,2025-12-29,2026-02-04,0,81,Raw Materials
SUP0011,Aguirre-Lee,2025-03-31,2025-02-07,2025-03-31,0,91,Raw Materials
SUP0011,Aguirre-Lee,2024-12-15,2024-10-30,2024-12-15,0,83,Raw Materials
SUP0011,Aguirre-Lee,2026-03-04,2026-01-26,2026-03-04,0,99,Raw Materials
SUP0011,Aguirre-Lee,2025-01-03,2024-11-29,2025-01-19,16,98,Raw Materials
SUP0011,Aguirre-Lee,2025-04-11,2025-03-01,2025-04-11,0,88,Raw Materials
SUP0011,Aguirre-Lee,2026-01-02,2025-11-24,2026-01-02,0,81,Raw Materials
SUP0011,Aguirre-Lee,2025-10-20,2025-08-24,2025-10-20,0,86,Raw Materials
SUP0011,Aguirre-Lee,2025-08-21,2025-07-02,2025-08-21,0,86,Raw Materials
SUP0011,Aguirre-Lee,2025-07-03,2025-05-14,2025-07-03,0,80,Raw Materials
SUP0011,Aguirre-Lee,2026-03-26,2026-02-09,2026-04-16,21,85,Raw Materials
SUP0011,Aguirre-Lee,2026-03-27,2026-02-18,2026-03-27,0,89,Raw Materials
SUP0011,Aguirre-Lee,2025-06-27,2025-05-15,2025-07-25,28,91,Raw Materials
SUP0011,Aguirre-Lee,2024-12-20,2024-11-12,2024-12-20,0,89,Raw Materials
SUP0011,Aguirre-Lee,2024-10-18,2024-08-23,2024-10-18,0,98,Raw Materials
SUP0011,Aguirre-Lee,2025-12-21,2025-11-21,2025-12-21,0,91,Raw Materials
SUP0011,Aguirre-Lee,2025-06-19,2025-05-11,2025-06-19,0,95,Raw Materials
SUP0011,Aguirre-Lee,2026-01-29,2025-12-20,2026-02-19,21,90,Raw Materials
SUP0011,Aguirre-Lee,2025-06-25,2025-05-18,2025-06-25,0,100,Raw Materials
SUP0011,Aguirre-Lee,2025-06-03,2025-04-28,2025-06-03,0,87,Raw Materials
SUP0011,Aguirre-Lee,2026-02-05,2025-12-12,2026-03-03,26,99,Raw Materials
SUP0011,Aguirre-Lee,2025-02-15,2024-12-26,2025-02-15,0,84,Raw Materials
SUP0011,Aguirre-Lee,2026-03-09,2026-01-18,2026-03-09,0,89,Raw Materials
SUP0011,Aguirre-Lee,2025-07-13,2025-05-15,2025-07-13,0,92,Raw Materials
SUP0011,Aguirre-Lee,2026-02-27,2026-01-10,2026-02-27,0,98,Raw Materials
SUP0011,Aguirre-Lee,2025-09-22,2025-08-13,2025-09-22,0,87,Raw Materials
SUP0011,Aguirre-Lee,2024-12-03,2024-10-05,2024-12-15,12,96,Raw Materials
SUP0011,Aguirre-Lee,2025-06-01,2025-04-05,2025-06-01,0,97,Raw Materials
SUP0011,Aguirre-Lee,2025-10-01,2025-08-23,2025-10-01,0,84,Raw Materials
SUP0011,Aguirre-Lee,2025-07-14,2025-05-22,2025-08-08,25,85,Raw Materials
SUP0011,Aguirre-Lee,2025-04-26,2025-03-07,2025-04-26,0,91,Raw Materials
SUP0011,Aguirre-Lee,2025-08-19,2025-06-27,2025-09-02,14,90,Raw Materials
SUP0011,Aguirre-Lee,2025-03-20,2025-02-10,2025-03-20,0,94,Raw Materials
SUP0011,Aguirre-Lee,2025-12-05,2025-10-21,2025-12-05,0,100,Raw Materials
SUP0011,Aguirre-Lee,2026-01-22,2025-12-08,2026-02-08,17,83,Raw Materials
SUP0011,Aguirre-Lee,2025-03-10,2025-01-23,2025-03-10,0,81,Raw Materials
SUP0011,Aguirre-Lee,2025-11-01,2025-09-28,2025-11-12,11,93,Raw Materials
SUP0011,Aguirre-Lee,2024-12-22,2024-11-18,2024-12-22,0,85,Raw Materials
SUP0011,Aguirre-Lee,2026-01-12,2025-11-28,2026-01-12,0,85,Raw Materials
SUP0011,Aguirre-Lee,2025-05-19,2025-03-30,2025-05-19,0,94,Raw Materials
SUP0011,Aguirre-Lee,2025-06-28,2025-05-23,2025-07-04,6,98,Raw Materials
SUP0012,Ramirez and Sons,2024-11-19,2024-09-25,2024-11-22,3,84,Raw Materials
SUP0012,Ramirez and Sons,2025-01-15,2024-11-26,2025-01-15,0,93,Raw Materials
SUP0012,Ramirez and Sons,2024-12-02,2024-10-21,2024-12-02,0,97,Raw Materials
SUP0012,Ramirez and Sons,2025-09-12,2025-07-21,2025-09-12,0,80,Raw Materials
SUP0012,Ramirez and Sons,2025-05-10,2025-03-17,2025-05-17,7,80,Raw Materials
SUP0012,Ramirez and Sons,2026-03-31,2026-02-09,2026-03-31,0,87,Raw Materials
SUP0012,Ramirez and Sons,2025-04-17,2025-03-09,2025-04-17,0,92,Raw Materials
SUP0012,Ramirez and Sons,2024-11-05,2024-09-18,2024-11-05,0,82,Raw Materials
SUP0012,Ramirez and Sons,2026-02-17,2026-01-09,2026-03-04,15,96,Raw Materials
SUP0012,Ramirez and Sons,2024-10-15,2024-09-05,2024-10-15,0,84,Raw Materials
SUP0012,Ramirez and Sons,2025-04-19,2025-02-20,2025-04-19,0,86,Raw Materials
SUP0012,Ramirez and Sons,2025-10-18,2025-08-19,2025-11-13,26,92,Raw Materials
SUP0012,Ramirez and Sons,2026-03-16,2026-02-07,2026-03-16,0,84,Raw Materials
SUP0012,Ramirez and Sons,2025-08-31,2025-07-09,2025-08-31,0,96,Raw Materials
SUP0012,Ramirez and Sons,2025-10-13,2025-09-10,2025-10-13,0,100,Raw Materials
SUP0013,Barrera-Martin,2025-03-16,2025-01-17,2025-03-16,0,97,Finishing
SUP0013,Barrera-Martin,2026-02-14,2025-12-27,2026-03-08,22,83,Finishing
SUP0013,Barrera-Martin,2026-03-15,2026-02-12,2026-03-15,0,93,Finishing
SUP0013,Barrera-Martin,2025-01-05,2024-11-24,2025-01-05,0,88,Finishing
SUP0013,Barrera-Martin,2024-12-05,2024-10-14,2024-12-05,0,100,Finishing
SUP0013,Barrera-Martin,2026-03-26,2026-02-15,2026-03-26,0,83,Finishing
SUP0013,Barrera-Martin,2024-10-19,2024-09-11,2024-10-19,0,84,Finishing
SUP0014,"Woods, Calhoun and Schmidt",2025-12-18,2025-11-02,2025-12-18,0,83,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-06-19,2025-05-17,2025-07-05,16,86,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-09-12,2025-07-20,2025-09-12,0,96,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-09-10,2025-07-31,2025-09-10,0,89,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-10-22,2025-09-21,2025-10-22,0,86,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2024-11-28,2024-10-19,2024-11-28,0,80,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2026-01-03,2025-11-05,2026-01-03,0,98,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2024-11-15,2024-10-12,2024-12-10,25,96,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2026-01-18,2025-11-26,2026-01-18,0,88,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-08-11,2025-06-28,2025-08-21,10,88,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2024-12-15,2024-11-14,2024-12-15,0,85,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2026-02-23,2025-12-28,2026-02-23,0,90,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-01-23,2024-12-01,2025-01-23,0,81,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2026-03-26,2026-01-28,2026-03-26,0,100,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-10-12,2025-09-02,2025-10-12,0,94,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-07-04,2025-05-07,2025-07-04,0,91,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-04-19,2025-03-15,2025-04-19,0,92,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2024-12-23,2024-11-15,2025-01-15,23,95,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-01-28,2024-12-09,2025-02-03,6,83,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-11-20,2025-09-29,2025-11-20,0,85,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-12-19,2025-11-06,2026-01-04,16,98,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-01-11,2024-12-07,2025-01-11,0,91,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2026-03-06,2026-01-08,2026-03-06,0,84,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2024-11-26,2024-09-28,2024-11-26,0,93,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-01-08,2024-12-08,2025-01-08,0,100,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-05-18,2025-04-18,2025-05-18,0,96,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-08-18,2025-06-19,2025-08-18,0,90,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2024-10-20,2024-09-04,2024-10-20,0,99,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-12-28,2025-11-15,2025-12-28,0,87,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2024-11-27,2024-10-17,2024-11-27,0,100,Raw Materials
SUP0014,"Woods, Calhoun and Schmidt",2025-03-06,2025-01-31,2025-03-24,18,99,Raw Materials
SUP0015,Sandoval-Cunningham,2026-03-24,2026-02-02,2026-04-10,17,95,Cutting
SUP0015,Sandoval-Cunningham,2024-11-13,2024-09-17,2024-11-13,0,95,Cutting
SUP0015,Sandoval-Cunningham,2025-05-11,2025-04-04,2025-05-11,0,88,Cutting
SUP0015,Sandoval-Cunningham,2026-02-12,2025-12-28,2026-02-12,0,100,Cutting
SUP0015,Sandoval-Cunningham,2025-03-13,2025-01-30,2025-03-16,3,94,Cutting
SUP0015,Sandoval-Cunningham,2025-01-05,2024-11-11,2025-01-05,0,82,Cutting
SUP0015,Sandoval-Cunningham,2024-11-10,2024-09-27,2024-11-10,0,95,Cutting
SUP0015,Sandoval-Cunningham,2026-03-17,2026-02-12,2026-03-17,0,81,Cutting
SUP0016,"Baker, Mahoney and Ibarra",2026-04-04,2026-02-07,2026-04-04,0,99,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-05-28,2025-03-31,2025-05-28,0,86,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2024-12-23,2024-10-24,2024-12-23,0,81,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-08-19,2025-06-23,2025-08-19,0,97,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2024-12-06,2024-10-15,2024-12-06,0,94,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-12-09,2025-11-06,2025-12-17,8,80,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-04-20,2025-03-10,2025-05-16,26,89,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2024-10-17,2024-09-06,2024-10-17,0,81,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-10-18,2025-09-03,2025-10-18,0,93,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-12-16,2025-11-08,2025-12-16,0,86,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-12-02,2025-10-04,2025-12-09,7,94,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-09-21,2025-07-31,2025-09-21,0,93,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2026-02-16,2025-12-19,2026-02-16,0,98,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-11-29,2025-10-06,2025-12-14,15,98,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2024-11-04,2024-10-01,2024-11-05,1,96,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2026-02-14,2025-12-29,2026-03-13,27,98,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2024-11-26,2024-09-28,2024-11-26,0,85,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-10-09,2025-08-17,2025-10-13,4,92,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-05-10,2025-03-25,2025-05-24,14,99,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-07-24,2025-06-16,2025-07-24,0,90,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-06-07,2025-04-24,2025-06-12,5,93,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2024-10-27,2024-09-18,2024-11-14,18,90,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-08-25,2025-07-20,2025-08-25,0,89,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-04-16,2025-02-16,2025-04-16,0,100,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-10-04,2025-08-19,2025-10-04,0,100,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-05-09,2025-03-18,2025-05-09,0,91,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2024-11-29,2024-10-12,2024-11-29,0,93,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-06-16,2025-04-19,2025-07-12,26,80,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2024-10-16,2024-09-13,2024-10-16,0,84,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2026-02-09,2025-12-20,2026-02-09,0,88,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-10-22,2025-09-13,2025-10-22,0,84,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2026-01-31,2025-12-10,2026-02-07,7,97,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2026-03-02,2026-01-20,2026-03-06,4,99,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-08-18,2025-06-26,2025-08-18,0,92,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-08-04,2025-06-19,2025-08-30,26,89,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2026-02-15,2025-12-18,2026-02-15,0,93,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-05-19,2025-03-20,2025-05-19,0,80,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-07-21,2025-06-15,2025-07-21,0,94,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-08-17,2025-06-19,2025-08-17,0,100,Raw Materials
SUP0016,"Baker, Mahoney and Ibarra",2025-03-24,2025-01-29,2025-03-24,0,99,Raw Materials
SUP0017,Jacobs-Robbins,2025-09-18,2025-08-10,2025-09-18,0,82,Cutting
SUP0017,Jacobs-Robbins,2025-09-25,2025-07-27,2025-09-25,0,96,Cutting
SUP0017,Jacobs-Robbins,2025-12-03,2025-10-22,2025-12-03,0,88,Cutting
SUP0017,Jacobs-Robbins,2025-07-08,2025-06-04,2025-07-08,0,88,Cutting
SUP0017,Jacobs-Robbins,2026-03-30,2026-02-18,2026-03-30,0,84,Cutting
SUP0017,Jacobs-Robbins,2026-02-23,2026-01-20,2026-03-15,20,81,Cutting
SUP0017,Jacobs-Robbins,2025-05-31,2025-04-16,2025-06-18,18,91,Cutting
SUP0017,Jacobs-Robbins,2026-01-20,2025-11-26,2026-01-20,0,96,Cutting
SUP0017,Jacobs-Robbins,2025-08-22,2025-06-23,2025-08-22,0,82,Cutting
SUP0017,Jacobs-Robbins,2024-11-03,2024-09-29,2024-11-03,0,97,Cutting
SUP0017,Jacobs-Robbins,2025-02-15,2025-01-14,2025-02-15,0,86,Cutting
SUP0017,Jacobs-Robbins,2025-04-30,2025-03-21,2025-04-30,0,86,Cutting
SUP0017,Jacobs-Robbins,2024-12-04,2024-10-18,2024-12-25,21,80,Cutting
SUP0017,Jacobs-Robbins,2025-12-08,2025-10-18,2025-12-08,0,87,Cutting
SUP0017,Jacobs-Robbins,2025-07-29,2025-05-30,2025-07-29,0,90,Cutting
SUP0017,Jacobs-Robbins,2025-03-10,2025-01-10,2025-03-14,4,92,Cutting
SUP0017,Jacobs-Robbins,2025-07-16,2025-05-30,2025-07-16,0,80,Cutting
SUP0018,Jones Ltd,2025-03-17,2025-01-30,2025-04-01,15,95,Cutting
SUP0018,Jones Ltd,2026-02-19,2026-01-11,2026-02-26,7,90,Cutting
SUP0018,Jones Ltd,2024-10-25,2024-09-23,2024-10-31,6,97,Cutting
SUP0018,Jones Ltd,2026-03-28,2026-02-06,2026-03-28,0,100,Cutting
SUP0018,Jones Ltd,2025-08-29,2025-07-03,2025-08-29,0,83,Cutting
SUP0018,Jones Ltd,2025-09-06,2025-07-21,2025-10-05,29,93,Cutting
SUP0018,Jones Ltd,2026-01-21,2025-11-29,2026-01-21,0,80,Cutting
SUP0018,Jones Ltd,2024-12-20,2024-10-29,2024-12-20,0,82,Cutting
SUP0018,Jones Ltd,2026-01-19,2025-12-19,2026-01-19,0,88,Cutting
SUP0018,Jones Ltd,2026-01-22,2025-12-05,2026-02-21,30,88,Cutting
SUP0018,Jones Ltd,2025-02-11,2024-12-31,2025-02-11,0,92,Cutting
SUP0018,Jones Ltd,2025-01-16,2024-12-07,2025-01-16,0,83,Cutting
SUP0018,Jones Ltd,2026-03-29,2026-02-07,2026-03-29,0,82,Cutting
SUP0018,Jones Ltd,2026-02-17,2025-12-27,2026-03-01,12,96,Cutting
SUP0018,Jones Ltd,2025-12-17,2025-11-08,2025-12-27,10,99,Cutting
SUP0018,Jones Ltd,2026-01-06,2025-11-28,2026-01-21,15,92,Cutting
SUP0018,Jones Ltd,2025-02-24,2024-12-30,2025-02-24,0,95,Cutting
SUP0018,Jones Ltd,2025-10-26,2025-09-09,2025-10-26,0,92,Cutting
SUP0018,Jones Ltd,2025-06-06,2025-04-07,2025-06-06,0,89,Cutting
SUP0018,Jones Ltd,2025-03-18,2025-01-17,2025-04-05,18,97,Cutting
SUP0018,Jones Ltd,2025-11-11,2025-10-09,2025-11-11,0,98,Cutting
SUP0018,Jones Ltd,2025-02-25,2025-01-09,2025-02-25,0,82,Cutting
SUP0018,Jones Ltd,2025-05-27,2025-04-21,2025-05-27,0,91,Cutting
SUP0018,Jones Ltd,2025-08-31,2025-07-19,2025-09-28,28,96,Cutting
SUP0018,Jones Ltd,2025-11-10,2025-10-06,2025-11-10,0,99,Cutting
SUP0018,Jones Ltd,2025-07-20,2025-06-14,2025-07-20,0,98,Cutting
SUP0018,Jones Ltd,2026-02-08,2025-12-13,2026-02-26,18,94,Cutting
SUP0018,Jones Ltd,2026-01-20,2025-12-12,2026-01-20,0,88,Cutting
